run_id,time,node_id,x,y,neighbor_count,avg_rssi,tx_packets,rx_packets,lost_packets,delay_sum,d_res,T_hello,ND,LET,LS,RSSI,LA,LQ_mean,LL_d
1,17.0,1,112.009,361.099,6.0,-44.964,0,0,0,0.0,0.0,1.0,6.0,0.0,0.0,-44.964,0.9048374180359595,0.6059607862134111,0.0
1,18.0,1,116.394,358.523,6.0,-43.545,0,0,0,0.0,0.0,1.0,6.0,0.0,0.0,-43.545,0.9048374180359595,0.6231455802744238,0.0
1,19.0,1,120.78,355.947,6.0,-45.226,0,0,0,0.0,0.0,1.0,6.0,0.0,0.0,-45.226,0.9048374180359595,0.6027878362176498,0.0
1,20.0,1,125.165,353.37,6.0,-45.298,0,0,0,0.0,0.0,1.0,6.0,0.0,0.0,-45.298,0.9048374180359595,0.6019158804936238,0.0
1,21.0,1,129.55,350.794,7.0,-49.245,0,0,0,0.0,0.0,1.0,7.0,0.0,0.0,-49.245,0.9048374180359595,0.5541157521223644,0.0
1,22.0,1,133.936,348.218,8.0,-45.951,0,0,0,0.0,0.0,1.0,8.0,0.0,0.0,-45.951,0.9048374180359595,0.5940077264965545,0.0
1,23.0,1,138.321,345.642,8.0,-49.31,0,0,0,0.0,2.9639799062828445,1.0,8.0,2.9639799062828445,0.25650853350674463,-49.31,0.9048374180359595,0.5533285698715076,0.0
1,24.0,1,142.707,343.065,8.0,-47.108,0,0,0,0.0,7.968728534875112,1.0,8.0,7.968728534875112,0.5492637190836198,-47.108,0.9048374180359595,0.5799958824313032,0.0
1,25.0,1,147.092,340.489,8.0,-48.8,0,0,0,0.0,12.966005732154201,1.0,8.0,12.966005732154201,0.7265401786005559,-48.8,0.9048374180359595,0.5595049229166918,0.0
1,26.0,1,151.477,337.913,8.0,-47.306,0,0,0,0.0,17.956533300583175,1.0,8.0,17.956533300583175,0.8339810482640823,-47.306,0.9048374180359595,0.5775980041902317,0.0
1,27.0,1,155.863,335.337,8.0,-44.269,0,0,0,0.0,22.940256815937175,1.0,8.0,22.940256815937175,0.8991403852098441,-44.269,0.9048374180359595,0.6143775810494956,0.0
1,28.0,1,160.248,332.76,7.0,-44.622,0,0,0,0.0,27.91544281114011,1.0,7.0,13.957721405570055,0.7523582517113706,-44.622,0.9048374180359595,0.6101025759025347,0.0
1,29.0,1,164.633,330.184,9.0,-46.493,0,0,0,0.0,32.88040921775725,1.0,9.0,10.960136405919082,0.6657993241704063,-46.493,0.9048374180359595,0.5874438375740253,0.0
1,30.0,1,169.019,327.608,9.0,-44.136,0,0,0,0.0,37.83528172816551,1.0,9.0,37.83528172816551,0.9772576890928331,-44.136,0.9048374180359595,0.6159882770397103,0.0
1,31.0,1,173.404,325.032,9.0,-42.57,0,0,0,0.0,42.777109533458315,1.0,9.0,42.777109533458315,0.9861256151205617,-42.57,0.9048374180359595,0.6349533140372761,0.0
1,32.0,1,177.79,322.456,10.0,-43.107,0,0,0,0.0,47.705542496184066,1.0,10.0,23.852771248092033,0.907936537025809,-43.107,0.9048374180359595,0.6284499775955821,0.0
1,33.0,1,182.175,319.879,10.0,-43.319,0,0,0,0.0,52.61773638901178,1.0,10.0,52.61773638901178,0.9948139017089948,-43.319,0.9048374180359595,0.625882552408172,0.0
1,34.0,1,186.56,317.303,11.0,-41.686,0,0,0,0.0,57.510392967642034,1.0,11.0,28.755196483821017,0.9436131694360091,-41.686,0.9048374180359595,0.6456589926489288,0.0
1,35.0,1,190.946,314.727,11.0,-43.486,0,0,0,0.0,62.38174023070307,1.0,11.0,62.38174023070307,0.9980465808333784,-43.486,0.9048374180359595,0.6238600995482785,0.0
1,36.0,1,195.331,312.151,11.0,-39.617,0,0,0,0.0,67.2265358825668,1.0,11.0,67.2265358825668,0.9987966591974948,-39.617,0.9048374180359595,0.6707156092185097,0.0
