run_id,time,node_id,x,y,neighbor_count,avg_rssi,tx_packets,rx_packets,lost_packets,delay_sum,d_res,T_hello,ND,LET,LS,RSSI,LA,LQ_mean,LL_d,link_failure,lfp,lfp_threshold,paper_predicted_failure
18,55.0,14,41.77,104.096,2.0,-46.695,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,-46.695,0.9048374180359596,0.5849975173482858,0.0,0,0.6558050926216012,0.43625314465672604,1
18,56.0,14,53.456,114.798,4.0,-45.074,0,0,0,0.0,0.0,1.0,4.0,0.0,0.0,-45.074,0.9048374180359596,0.6046286316350381,0.0,0,0.6412201061616625,0.4443575739801613,1
18,57.0,14,65.143,125.499,5.0,-45.004,0,0,0,0.0,0.0,1.0,5.0,0.0,0.0,-45.004,0.9048374180359596,0.60547636636673,0.0,0,0.6366179596551984,0.44678834365696096,1
18,58.0,14,76.829,136.2,8.0,-46.322,0,0,0,0.0,0.0,1.0,8.0,0.0,0.0,-46.322,0.9048374180359596,0.5895147324185871,0.0,0,0.6283629715787717,0.45052659609426327,1
18,59.0,14,88.516,146.902,11.0,-45.63,0,0,0,0.0,0.0,1.0,11.0,0.0,0.0,-45.63,0.9048374180359596,0.5978951957661705,0.0,0,0.6128053543136271,0.4593580731336687,1
18,60.0,14,100.202,157.603,11.0,-46.093,0,0,0,0.0,0.0,1.0,11.0,0.0,0.0,-46.093,0.9048374180359596,0.5922880360408365,0.0,0,0.6144875022312273,0.45819176471828965,1
18,1.0,15,185.801,258.426,6.0,-44.846,0,0,0,0.0,85.25041253413269,1.0,6.0,85.25041253413269,0.9998015634692728,-44.846,0.9048374180359596,0.6073898247611205,0.0,0,0.3940087393655978,0.5543516079855979,0
18,2.0,15,198.755,269.466,6.0,-46.039,0,0,0,0.0,95.1823460826715,1.0,6.0,95.1823460826715,0.9999265006950512,-46.039,0.9048374180359596,0.592942002833856,0.0,0,0.3822872869205075,0.5550303913878897,0
18,3.0,15,211.709,280.505,6.0,-43.015,0,0,0,0.0,101.04332827897714,1.0,6.0,101.04332827897714,0.9999590980503724,-43.015,0.9048374180359596,0.6295641432429486,0.0,0,0.36182999119955456,0.5639714808474406,0
18,4.0,15,224.663,291.544,7.0,-42.269,0,0,0,0.0,101.33926115439678,1.0,7.0,50.66963057719839,0.9936984715110628,-42.269,0.9048374180359596,0.6385985733835515,0.0,0,0.3959807763550247,0.5501000655233192,0
18,5.0,15,237.617,302.583,9.0,-46.696,0,0,0,0.0,95.97860999566927,1.0,9.0,31.992869998556426,0.9592087222007252,-46.696,0.9048374180359596,0.5849854068521188,0.0,0,0.42626815841138066,0.5344719822801207,0
18,6.0,15,250.571,313.622,9.0,-43.878,0,0,0,0.0,86.3754377225273,1.0,9.0,86.3754377225273,0.9998226780892188,-43.878,0.9048374180359596,0.6191127850508035,0.0,0,0.37562897970605225,0.5635791725797955,0
18,7.0,15,263.526,324.662,11.0,-45.14,0,0,0,0.0,74.12268507649999,1.0,11.0,24.707561692166664,0.9154790772886344,-45.14,0.9048374180359596,0.6038293388880142,0.0,1,0.43978920443804015,0.5375118011887263,0
18,8.0,15,276.48,335.701,12.0,-45.292,0,0,0,0.0,60.30132776345012,1.0,12.0,30.15066388172506,0.9509574204682906,-45.292,0.9048374180359596,0.6019885434706259,0.0,1,0.43916052436104314,0.5440492787714086,0
18,9.0,15,289.434,346.74,11.0,-42.56,0,0,0,0.0,45.53149778043144,1.0,11.0,22.76574889021572,0.8973648578718338,-42.56,0.9048374180359596,0.6350744189989463,0.0,1,0.4568154505833182,0.5420525130951157,0
18,10.0,15,302.388,357.779,9.0,-42.61,0,0,0,0.0,30.163380450715337,1.0,9.0,10.054460150238446,0.6341185901993972,-42.61,0.9048374180359596,0.6344688941905949,0.0,0,0.5146889067467287,0.5129296265479231,1
18,11.0,15,315.342,368.819,9.0,-40.586,0,0,0,0.0,14.399366797201113,1.0,9.0,14.399366797201113,0.7630572385108991,-40.586,0.9048374180359596,0.6589805384326596,0.0,0,0.503609987518395,0.5295176745368211,0
