method,run_id,time,source,target,hop_count
classic_baseline,21,162.0,54,43,5
classic_baseline,21,162.0,96,38,5
classic_baseline,21,162.0,21,25,6
classic_baseline,21,162.0,44,53,6
classic_baseline,21,162.0,61,60,2
classic_baseline,21,163.0,68,88,4
classic_baseline,21,163.0,20,89,1
classic_baseline,21,163.0,55,45,2
classic_baseline,21,163.0,88,73,3
classic_baseline,21,163.0,71,76,4
classic_baseline,21,164.0,25,9,5
classic_baseline,21,164.0,92,85,4
classic_baseline,21,164.0,74,78,3
classic_baseline,21,164.0,18,41,4
classic_baseline,21,164.0,85,93,6
classic_baseline,21,165.0,95,94,6
classic_baseline,21,165.0,93,40,5
classic_baseline,21,165.0,58,18,3
classic_baseline,21,165.0,63,40,3
classic_baseline,21,165.0,14,86,5
classic_baseline,21,166.0,52,33,4
classic_baseline,21,166.0,66,92,6
classic_baseline,21,166.0,0,57,2
classic_baseline,21,166.0,16,81,2
classic_baseline,21,166.0,57,81,3
classic_baseline,21,167.0,74,12,2
classic_baseline,21,167.0,4,27,2
classic_baseline,21,167.0,95,24,5
classic_baseline,21,167.0,53,89,3
classic_baseline,21,167.0,69,99,6
classic_baseline,21,168.0,21,76,7
classic_baseline,21,168.0,48,27,5
classic_baseline,21,168.0,44,26,4
classic_baseline,21,168.0,24,86,4
classic_baseline,21,168.0,47,46,2
classic_baseline,21,169.0,2,38,7
classic_baseline,21,169.0,39,64,4
classic_baseline,21,169.0,15,89,2
classic_baseline,21,169.0,63,83,3
classic_baseline,21,169.0,58,52,1
classic_baseline,21,170.0,52,45,5
classic_baseline,21,170.0,45,69,6
classic_baseline,21,170.0,54,66,6
classic_baseline,21,170.0,97,42,4
classic_baseline,21,170.0,14,22,3
classic_baseline,21,171.0,58,54,5
classic_baseline,21,171.0,47,22,6
classic_baseline,21,171.0,70,76,3
classic_baseline,21,171.0,20,69,6
classic_baseline,21,171.0,55,48,5
classic_baseline,21,172.0,36,84,4
classic_baseline,21,172.0,88,87,2
classic_baseline,21,172.0,55,81,5
classic_baseline,21,172.0,36,89,2
classic_baseline,21,172.0,79,12,4
classic_baseline,21,173.0,2,78,3
classic_baseline,21,173.0,52,13,3
classic_baseline,21,173.0,63,95,4
classic_baseline,21,173.0,96,79,4
classic_baseline,21,173.0,69,12,2
classic_baseline,21,174.0,81,56,4
classic_baseline,21,174.0,64,74,4
classic_baseline,21,174.0,4,85,3
classic_baseline,21,174.0,37,53,6
classic_baseline,21,174.0,27,28,4
classic_baseline,21,175.0,99,58,2
classic_baseline,21,175.0,70,48,4
classic_baseline,21,175.0,14,25,4
classic_baseline,21,175.0,60,15,3
classic_baseline,21,175.0,44,59,5
classic_baseline,21,176.0,52,82,4
classic_baseline,21,176.0,90,94,5
classic_baseline,21,176.0,50,0,2
classic_baseline,21,176.0,47,28,1
classic_baseline,21,176.0,64,36,7
classic_baseline,21,177.0,34,84,5
classic_baseline,21,177.0,33,39,4
classic_baseline,21,177.0,53,86,2
classic_baseline,21,177.0,30,0,3
classic_baseline,21,177.0,53,4,3
classic_baseline,21,178.0,1,3,3
classic_baseline,21,178.0,19,47,1
classic_baseline,21,178.0,66,94,5
classic_baseline,21,178.0,76,40,5
classic_baseline,21,178.0,42,21,5
classic_baseline,21,179.0,73,55,2
classic_baseline,21,179.0,30,71,4
classic_baseline,21,179.0,78,82,4
classic_baseline,21,179.0,50,6,4
classic_baseline,21,179.0,73,54,5
classic_baseline,21,180.0,49,93,7
classic_baseline,21,180.0,22,51,5
classic_baseline,21,180.0,40,66,5
classic_baseline,21,180.0,20,55,5
classic_baseline,21,180.0,29,12,7
classic_baseline,21,181.0,90,16,5
classic_baseline,21,181.0,64,15,3
classic_baseline,21,181.0,80,73,4
classic_baseline,21,181.0,50,97,3
classic_baseline,21,181.0,80,33,4
classic_baseline,21,182.0,70,20,3
classic_baseline,21,182.0,41,26,2
classic_baseline,21,182.0,55,1,6
classic_baseline,21,182.0,80,98,4
classic_baseline,21,182.0,75,19,4
classic_baseline,21,183.0,3,79,5
classic_baseline,21,183.0,90,69,2
classic_baseline,21,183.0,10,73,4
classic_baseline,21,183.0,48,3,6
classic_baseline,21,183.0,95,93,3
classic_baseline,21,184.0,16,58,6
classic_baseline,21,184.0,99,45,5
classic_baseline,21,184.0,23,30,3
classic_baseline,21,184.0,83,28,6
classic_baseline,21,184.0,38,24,10
classic_baseline,21,185.0,92,99,6
classic_baseline,21,185.0,48,98,7
classic_baseline,21,185.0,33,84,3
classic_baseline,21,185.0,10,18,3
classic_baseline,21,185.0,80,2,3
classic_baseline,21,186.0,81,74,2
classic_baseline,21,186.0,13,14,3
classic_baseline,21,186.0,58,76,1
classic_baseline,21,186.0,15,13,6
classic_baseline,21,186.0,18,36,3
classic_baseline,21,187.0,33,23,2
classic_baseline,21,187.0,11,9,3
classic_baseline,21,187.0,63,46,1
classic_baseline,21,187.0,26,50,2
classic_baseline,21,187.0,12,62,5
classic_baseline,21,188.0,2,52,4
classic_baseline,21,188.0,9,62,4
classic_baseline,21,188.0,80,9,4
classic_baseline,21,188.0,26,87,5
classic_baseline,21,188.0,53,48,2
classic_baseline,21,189.0,40,81,2
classic_baseline,21,189.0,57,20,3
classic_baseline,21,189.0,23,38,5
classic_baseline,21,189.0,1,22,12
classic_baseline,21,189.0,84,72,2
classic_baseline,21,190.0,80,77,1
classic_baseline,21,190.0,4,15,6
classic_baseline,21,190.0,61,78,2
classic_baseline,21,190.0,76,69,4
classic_baseline,21,190.0,0,20,7
classic_baseline,21,191.0,66,94,5
classic_baseline,21,191.0,32,15,7
classic_baseline,21,191.0,24,77,4
classic_baseline,21,191.0,3,68,2
classic_baseline,21,191.0,2,66,6
classic_baseline,21,192.0,65,97,1
classic_baseline,21,192.0,19,27,4
classic_baseline,21,192.0,46,14,5
classic_baseline,21,192.0,27,3,4
classic_baseline,21,192.0,41,17,2
classic_baseline,21,193.0,28,10,3
classic_baseline,21,193.0,93,88,5
classic_baseline,21,193.0,16,34,1
classic_baseline,21,193.0,35,61,6
classic_baseline,21,193.0,25,11,2
classic_baseline,21,194.0,44,90,5
classic_baseline,21,194.0,70,83,6
classic_baseline,21,194.0,37,59,8
classic_baseline,21,194.0,95,63,4
classic_baseline,21,194.0,55,65,8
classic_baseline,21,195.0,51,24,5
classic_baseline,21,195.0,32,22,6
classic_baseline,21,195.0,25,87,4
classic_baseline,21,195.0,91,35,3
classic_baseline,21,195.0,50,13,1
classic_baseline,21,196.0,74,98,3
classic_baseline,21,196.0,75,39,3
classic_baseline,21,196.0,21,26,4
classic_baseline,21,196.0,92,62,8
classic_baseline,21,196.0,55,57,5
classic_baseline,21,197.0,54,76,3
classic_baseline,21,197.0,95,34,2
classic_baseline,21,197.0,40,79,4
classic_baseline,21,197.0,13,77,3
classic_baseline,21,197.0,49,54,5
classic_baseline,21,198.0,25,72,4
classic_baseline,21,198.0,45,47,6
classic_baseline,21,198.0,80,8,3
classic_baseline,21,198.0,57,21,3
classic_baseline,21,198.0,4,65,5
classic_baseline,21,199.0,32,75,1
classic_baseline,21,199.0,52,37,4
classic_baseline,21,199.0,77,82,1
classic_baseline,21,199.0,67,45,3
classic_baseline,21,199.0,50,3,5
classic_baseline,21,200.0,14,23,5
classic_baseline,21,200.0,41,54,4
classic_baseline,21,200.0,23,45,5
classic_baseline,21,200.0,27,84,1
classic_baseline,21,200.0,47,18,3
classic_baseline,21,201.0,99,40,5
classic_baseline,21,201.0,40,88,4
classic_baseline,21,201.0,42,27,4
classic_baseline,21,201.0,59,72,2
classic_baseline,21,201.0,41,29,5
classic_baseline,21,202.0,71,8,4
classic_baseline,21,202.0,49,36,4
classic_baseline,21,202.0,77,27,3
classic_baseline,21,202.0,67,27,3
classic_baseline,21,202.0,13,71,6
classic_baseline,21,203.0,35,91,1
classic_baseline,21,203.0,77,85,2
classic_baseline,21,203.0,9,73,5
classic_baseline,21,203.0,82,53,2
classic_baseline,21,203.0,87,96,7
classic_baseline,21,204.0,55,40,4
classic_baseline,21,204.0,40,25,3
classic_baseline,21,204.0,63,5,4
classic_baseline,21,204.0,35,53,1
classic_baseline,21,204.0,15,57,7
classic_baseline,21,205.0,21,76,6
classic_baseline,21,205.0,41,75,6
classic_baseline,21,205.0,49,30,4
classic_baseline,21,205.0,73,2,6
classic_baseline,21,205.0,36,2,3
classic_baseline,21,206.0,82,73,3
classic_baseline,21,206.0,0,59,2
classic_baseline,21,206.0,36,16,1
classic_baseline,21,206.0,51,4,3
classic_baseline,21,206.0,68,67,3
classic_baseline,21,207.0,5,43,4
classic_baseline,21,207.0,82,2,3
classic_baseline,21,207.0,8,60,6
classic_baseline,21,207.0,12,53,2
classic_baseline,21,207.0,92,38,7
classic_baseline,21,208.0,35,40,4
classic_baseline,21,208.0,96,44,3
classic_baseline,21,208.0,51,10,1
classic_baseline,21,208.0,71,99,5
classic_baseline,21,208.0,40,63,3
classic_baseline,21,209.0,78,6,5
classic_baseline,21,209.0,50,38,4
classic_baseline,21,209.0,89,58,4
classic_baseline,21,209.0,63,82,3
classic_baseline,21,209.0,15,47,5
classic_baseline,21,210.0,79,13,2
classic_baseline,21,210.0,3,28,3
classic_baseline,21,210.0,17,13,5
classic_baseline,21,210.0,41,88,2
classic_baseline,21,210.0,92,55,4
classic_baseline,21,211.0,28,21,4
classic_baseline,21,211.0,92,47,7
classic_baseline,21,211.0,68,0,1
classic_baseline,21,211.0,88,6,5
classic_baseline,21,211.0,33,5,7
classic_baseline,21,212.0,38,9,3
classic_baseline,21,212.0,33,42,4
classic_baseline,21,212.0,88,78,2
classic_baseline,21,212.0,48,34,2
classic_baseline,21,212.0,89,21,5
classic_baseline,21,213.0,17,74,4
classic_baseline,21,213.0,58,15,7
classic_baseline,21,213.0,16,40,2
classic_baseline,21,213.0,18,96,5
classic_baseline,21,213.0,74,52,7
classic_baseline,21,214.0,81,57,6
classic_baseline,21,214.0,85,15,4
classic_baseline,21,214.0,66,67,6
classic_baseline,21,214.0,30,73,6
classic_baseline,21,214.0,61,84,2
classic_baseline,21,215.0,62,35,1
classic_baseline,21,215.0,41,98,1
classic_baseline,21,215.0,28,11,1
classic_baseline,21,215.0,33,98,5
classic_baseline,21,215.0,37,91,3
classic_baseline,21,216.0,10,45,4
classic_baseline,21,216.0,71,31,3
classic_baseline,21,216.0,84,82,4
classic_baseline,21,216.0,94,26,1
classic_baseline,21,216.0,88,9,3
classic_baseline,21,217.0,9,63,3
classic_baseline,21,217.0,7,27,5
classic_baseline,21,217.0,27,59,4
classic_baseline,21,217.0,62,13,3
classic_baseline,21,217.0,43,26,1
classic_baseline,21,218.0,75,97,6
classic_baseline,21,218.0,67,65,7
classic_baseline,21,218.0,40,97,4
classic_baseline,21,218.0,58,83,2
classic_baseline,21,218.0,19,64,3
classic_baseline,21,219.0,13,16,3
classic_baseline,21,219.0,28,46,4
classic_baseline,21,219.0,49,57,5
classic_baseline,21,219.0,79,65,2
classic_baseline,21,219.0,25,99,3
classic_baseline,21,220.0,8,35,2
classic_baseline,21,220.0,54,21,4
classic_baseline,21,220.0,87,39,3
classic_baseline,21,220.0,73,82,1
classic_baseline,21,220.0,13,18,4
classic_baseline,21,221.0,59,13,4
classic_baseline,21,221.0,95,14,8
classic_baseline,21,221.0,30,2,4
classic_baseline,21,221.0,58,23,1
classic_baseline,21,221.0,34,3,5
classic_baseline,21,222.0,60,84,4
classic_baseline,21,222.0,67,57,1
classic_baseline,21,222.0,45,33,4
classic_baseline,21,222.0,15,70,6
classic_baseline,21,222.0,10,45,5
classic_baseline,21,223.0,55,27,2
classic_baseline,21,223.0,19,50,4
classic_baseline,21,223.0,64,55,1
classic_baseline,21,223.0,65,42,2
classic_baseline,21,223.0,6,56,5
classic_baseline,21,224.0,34,47,3
classic_baseline,21,224.0,12,6,4
classic_baseline,21,224.0,83,48,3
classic_baseline,21,224.0,93,54,3
classic_baseline,21,224.0,22,76,3
classic_baseline,21,225.0,35,67,6
classic_baseline,21,225.0,66,55,6
classic_baseline,21,225.0,13,87,5
classic_baseline,21,225.0,6,82,7
classic_baseline,21,225.0,31,14,6
classic_baseline,21,226.0,28,14,5
classic_baseline,21,226.0,6,4,7
classic_baseline,21,226.0,73,34,6
classic_baseline,21,226.0,30,8,5
classic_baseline,21,226.0,68,12,2
classic_baseline,21,227.0,35,28,2
classic_baseline,21,227.0,79,89,1
classic_baseline,21,227.0,91,51,4
classic_baseline,21,227.0,50,12,4
classic_baseline,21,227.0,28,93,3
classic_baseline,21,228.0,88,34,2
classic_baseline,21,228.0,63,26,6
classic_baseline,21,228.0,21,26,6
classic_baseline,21,228.0,44,81,6
classic_baseline,21,228.0,36,90,2
classic_baseline,21,229.0,76,36,5
classic_baseline,21,229.0,93,0,5
classic_baseline,21,229.0,12,23,1
classic_baseline,21,229.0,64,89,2
classic_baseline,21,229.0,79,61,4
classic_baseline,21,230.0,94,39,9
classic_baseline,21,230.0,88,30,3
classic_baseline,21,230.0,21,40,2
classic_baseline,21,230.0,87,8,7
classic_baseline,21,230.0,21,23,4
classic_baseline,21,231.0,42,58,5
classic_baseline,21,231.0,85,60,3
classic_baseline,21,231.0,54,42,2
classic_baseline,21,231.0,2,22,4
classic_baseline,21,231.0,33,9,3
classic_baseline,21,232.0,21,86,1
classic_baseline,21,232.0,76,45,3
classic_baseline,21,232.0,60,74,2
classic_baseline,21,232.0,0,62,4
classic_baseline,21,232.0,31,60,4
classic_baseline,21,233.0,14,5,1
classic_baseline,21,233.0,2,72,4
classic_baseline,21,233.0,87,37,6
classic_baseline,21,233.0,29,67,6
classic_baseline,21,233.0,64,21,6
classic_baseline,21,234.0,96,18,3
classic_baseline,21,234.0,99,12,3
classic_baseline,21,234.0,12,38,2
classic_baseline,21,234.0,57,62,3
classic_baseline,21,234.0,69,32,1
classic_baseline,21,235.0,84,62,4
classic_baseline,21,235.0,32,46,8
classic_baseline,21,235.0,58,1,3
classic_baseline,21,235.0,45,38,3
classic_baseline,21,235.0,90,42,4
classic_baseline,21,236.0,66,99,3
classic_baseline,21,236.0,84,76,1
classic_baseline,21,236.0,61,14,6
classic_baseline,21,236.0,34,87,3
classic_baseline,21,236.0,66,93,4
classic_baseline,21,237.0,81,2,6
classic_baseline,21,237.0,18,52,1
classic_baseline,21,237.0,28,84,3
classic_baseline,21,237.0,18,45,2
classic_baseline,21,237.0,63,3,3
classic_baseline,21,238.0,31,73,5
classic_baseline,21,238.0,94,89,4
classic_baseline,21,238.0,55,46,1
classic_baseline,21,238.0,26,95,2
classic_baseline,21,238.0,48,81,7
classic_baseline,21,239.0,13,35,5
classic_baseline,21,239.0,80,86,3
classic_baseline,21,239.0,69,57,6
classic_baseline,21,239.0,67,22,3
classic_baseline,21,239.0,33,86,6
classic_baseline,21,240.0,44,42,3
classic_baseline,21,240.0,50,75,3
classic_baseline,21,240.0,53,35,3
classic_baseline,21,240.0,5,74,4
classic_baseline,21,240.0,66,89,3
classic_baseline,21,241.0,43,78,2
classic_baseline,21,241.0,15,55,5
classic_baseline,21,241.0,58,72,7
classic_baseline,21,241.0,44,36,1
classic_baseline,21,241.0,63,87,5
classic_baseline,21,242.0,18,59,4
classic_baseline,21,242.0,87,19,6
classic_baseline,21,242.0,66,37,1
classic_baseline,21,242.0,79,71,5
classic_baseline,21,242.0,38,62,1
classic_baseline,21,243.0,36,8,2
classic_baseline,21,243.0,37,1,6
classic_baseline,21,243.0,58,5,4
classic_baseline,21,243.0,27,36,3
classic_baseline,21,243.0,75,15,4
classic_baseline,21,244.0,6,62,5
classic_baseline,21,244.0,39,0,6
classic_baseline,21,244.0,55,45,6
classic_baseline,21,244.0,84,0,6
classic_baseline,21,244.0,6,32,6
classic_baseline,21,245.0,17,44,3
classic_baseline,21,245.0,36,64,3
classic_baseline,21,245.0,85,98,3
classic_baseline,21,245.0,71,19,5
classic_baseline,21,245.0,11,91,3
classic_baseline,21,246.0,34,18,6
classic_baseline,21,246.0,93,25,1
classic_baseline,21,246.0,55,74,1
classic_baseline,21,246.0,10,37,3
classic_baseline,21,246.0,28,4,4
classic_baseline,21,247.0,31,86,4
classic_baseline,21,247.0,81,49,5
classic_baseline,21,247.0,54,51,3
classic_baseline,21,247.0,12,33,4
classic_baseline,21,247.0,38,76,6
classic_baseline,21,248.0,39,22,3
classic_baseline,21,248.0,72,55,3
classic_baseline,21,248.0,86,41,3
classic_baseline,21,248.0,74,17,2
classic_baseline,21,248.0,87,98,2
classic_baseline,21,249.0,25,32,4
classic_baseline,21,249.0,17,53,3
classic_baseline,21,249.0,70,25,5
classic_baseline,21,249.0,38,39,2
classic_baseline,21,249.0,10,38,4
classic_baseline,21,250.0,72,80,3
classic_baseline,21,250.0,59,69,8
classic_baseline,21,250.0,23,48,4
classic_baseline,21,250.0,55,12,4
classic_baseline,21,250.0,17,67,5
classic_baseline,21,251.0,56,88,5
classic_baseline,21,251.0,40,64,3
classic_baseline,21,251.0,87,91,6
classic_baseline,21,251.0,45,59,4
classic_baseline,21,251.0,45,54,3
classic_baseline,21,252.0,59,53,6
classic_baseline,21,252.0,52,59,7
classic_baseline,21,252.0,3,71,6
classic_baseline,21,252.0,3,98,6
classic_baseline,21,252.0,53,11,1
classic_baseline,21,253.0,96,17,2
classic_baseline,21,253.0,78,38,3
classic_baseline,21,253.0,31,74,2
classic_baseline,21,253.0,65,47,4
classic_baseline,21,253.0,69,72,7
classic_baseline,21,254.0,37,6,4
classic_baseline,21,254.0,96,50,1
classic_baseline,21,254.0,16,51,5
classic_baseline,21,254.0,85,0,7
classic_baseline,21,254.0,59,97,5
classic_baseline,21,255.0,66,58,3
classic_baseline,21,255.0,6,10,4
classic_baseline,21,255.0,7,34,3
classic_baseline,21,255.0,83,13,5
classic_baseline,21,255.0,42,76,2
classic_baseline,21,256.0,12,37,2
classic_baseline,21,256.0,72,61,8
classic_baseline,21,256.0,88,42,5
classic_baseline,21,256.0,7,15,3
classic_baseline,21,256.0,94,74,4
classic_baseline,21,257.0,86,65,4
classic_baseline,21,257.0,94,91,5
classic_baseline,21,257.0,6,89,3
classic_baseline,21,257.0,26,66,5
classic_baseline,21,257.0,18,71,6
classic_baseline,21,258.0,94,63,5
classic_baseline,21,258.0,17,28,5
classic_baseline,21,258.0,86,81,6
classic_baseline,21,258.0,19,38,4
classic_baseline,21,258.0,80,39,2
classic_baseline,21,259.0,92,0,4
classic_baseline,21,259.0,62,79,5
classic_baseline,21,259.0,88,25,3
classic_baseline,21,259.0,14,8,5
classic_baseline,21,259.0,0,19,3
classic_baseline,21,260.0,77,15,4
classic_baseline,21,260.0,66,12,1
classic_baseline,21,260.0,31,26,1
classic_baseline,21,260.0,13,60,3
classic_baseline,21,260.0,3,64,4
classic_baseline,21,261.0,56,50,3
classic_baseline,21,261.0,7,15,5
classic_baseline,21,261.0,38,51,6
classic_baseline,21,261.0,61,23,4
classic_baseline,21,261.0,30,69,2
classic_baseline,21,262.0,33,78,3
classic_baseline,21,262.0,84,78,5
classic_baseline,21,262.0,15,55,2
classic_baseline,21,262.0,18,81,3
classic_baseline,21,262.0,2,23,4
classic_baseline,21,263.0,18,95,5
classic_baseline,21,263.0,84,30,7
classic_baseline,21,263.0,21,65,6
classic_baseline,21,263.0,94,89,4
classic_baseline,21,263.0,69,25,5
classic_baseline,21,264.0,60,61,4
classic_baseline,21,264.0,37,85,6
classic_baseline,21,264.0,12,75,7
classic_baseline,21,264.0,63,47,2
classic_baseline,21,264.0,85,35,6
classic_baseline,21,265.0,50,49,6
classic_baseline,21,265.0,89,13,3
classic_baseline,21,265.0,59,53,4
classic_baseline,21,265.0,54,18,4
classic_baseline,21,265.0,3,36,5
classic_baseline,21,266.0,58,15,7
classic_baseline,21,266.0,72,49,8
classic_baseline,21,266.0,1,74,4
classic_baseline,21,266.0,38,4,6
classic_baseline,21,266.0,82,83,4
classic_baseline,21,267.0,84,79,4
classic_baseline,21,267.0,56,5,5
classic_baseline,21,267.0,45,17,1
classic_baseline,21,267.0,59,92,3
classic_baseline,21,267.0,58,35,3
classic_baseline,21,268.0,1,20,1
classic_baseline,21,268.0,45,64,4
classic_baseline,21,268.0,64,26,3
classic_baseline,21,268.0,44,90,4
classic_baseline,21,268.0,67,49,5
classic_baseline,21,269.0,65,8,5
classic_baseline,21,269.0,22,83,4
classic_baseline,21,269.0,19,45,2
classic_baseline,21,269.0,83,92,7
classic_baseline,21,269.0,72,43,5
classic_baseline,21,270.0,58,91,3
classic_baseline,21,270.0,17,35,2
classic_baseline,21,270.0,97,84,6
classic_baseline,21,270.0,38,50,3
classic_baseline,21,270.0,8,82,1
classic_baseline,21,271.0,61,48,5
classic_baseline,21,271.0,60,77,2
classic_baseline,21,271.0,84,23,4
classic_baseline,21,271.0,73,90,7
classic_baseline,21,271.0,64,99,4
classic_baseline,21,272.0,84,67,5
classic_baseline,21,272.0,33,16,3
classic_baseline,21,272.0,89,41,4
classic_baseline,21,272.0,75,74,2
classic_baseline,21,272.0,44,74,2
classic_baseline,21,273.0,79,51,3
classic_baseline,21,273.0,8,5,3
classic_baseline,21,273.0,3,93,3
classic_baseline,21,273.0,20,29,3
classic_baseline,21,273.0,12,85,6
classic_baseline,21,274.0,13,63,5
classic_baseline,21,274.0,86,60,5
classic_baseline,21,274.0,41,97,3
classic_baseline,21,274.0,29,98,5
classic_baseline,21,274.0,93,30,5
classic_baseline,21,275.0,13,22,3
classic_baseline,21,275.0,93,49,5
classic_baseline,21,275.0,96,53,3
classic_baseline,21,275.0,8,7,6
classic_baseline,21,275.0,78,32,6
classic_baseline,21,276.0,14,4,9
classic_baseline,21,276.0,95,9,5
classic_baseline,21,276.0,56,97,6
classic_baseline,21,276.0,47,77,1
classic_baseline,21,276.0,80,3,5
classic_baseline,21,277.0,22,41,3
classic_baseline,21,277.0,13,89,4
classic_baseline,21,277.0,57,48,9
classic_baseline,21,277.0,73,71,1
classic_baseline,21,277.0,25,32,4
classic_baseline,21,278.0,62,56,5
classic_baseline,21,278.0,86,36,6
classic_baseline,21,278.0,28,25,1
classic_baseline,21,278.0,94,20,7
classic_baseline,21,278.0,55,67,2
classic_baseline,21,279.0,24,11,1
classic_baseline,21,279.0,74,3,2
classic_baseline,21,279.0,80,85,2
classic_baseline,21,279.0,12,26,3
classic_baseline,21,279.0,4,17,7
classic_baseline,21,280.0,0,46,4
classic_baseline,21,280.0,99,52,4
classic_baseline,21,280.0,72,69,4
classic_baseline,21,280.0,9,43,1
classic_baseline,21,280.0,23,87,2
classic_baseline,21,281.0,93,82,1
classic_baseline,21,281.0,67,63,3
classic_baseline,21,281.0,24,26,3
classic_baseline,21,281.0,73,60,4
classic_baseline,21,281.0,64,45,4
classic_baseline,21,282.0,45,79,3
classic_baseline,21,282.0,71,17,5
classic_baseline,21,282.0,8,56,1
classic_baseline,21,282.0,54,80,1
classic_baseline,21,282.0,48,9,5
classic_baseline,21,283.0,72,10,3
classic_baseline,21,283.0,16,66,5
classic_baseline,21,283.0,38,12,2
classic_baseline,21,283.0,15,63,6
classic_baseline,21,283.0,29,6,1
classic_baseline,21,284.0,76,69,1
classic_baseline,21,284.0,42,2,5
classic_baseline,21,284.0,28,37,3
classic_baseline,21,284.0,32,49,1
classic_baseline,21,284.0,90,45,5
classic_baseline,21,285.0,8,20,4
classic_baseline,21,285.0,36,9,3
classic_baseline,21,285.0,68,73,1
classic_baseline,21,285.0,30,66,2
classic_baseline,21,285.0,78,64,4
classic_baseline,21,286.0,39,51,3
classic_baseline,21,286.0,79,7,5
classic_baseline,21,286.0,69,89,3
classic_baseline,21,286.0,14,74,6
classic_baseline,21,286.0,60,33,2
classic_baseline,21,287.0,83,3,4
classic_baseline,21,287.0,4,43,5
classic_baseline,21,287.0,53,33,1
classic_baseline,21,287.0,25,42,4
classic_baseline,21,287.0,97,7,7
classic_baseline,21,288.0,17,26,4
classic_baseline,21,288.0,70,93,5
classic_baseline,21,288.0,42,96,1
classic_baseline,21,288.0,84,7,8
classic_baseline,21,288.0,30,63,5
classic_baseline,21,289.0,9,72,3
classic_baseline,21,289.0,78,89,5
classic_baseline,21,289.0,97,4,8
classic_baseline,21,289.0,44,9,4
classic_baseline,21,289.0,53,76,2
classic_baseline,21,290.0,94,78,7
classic_baseline,21,290.0,10,70,4
classic_baseline,21,290.0,61,16,2
classic_baseline,21,290.0,34,92,6
classic_baseline,21,290.0,5,13,3
classic_baseline,21,291.0,4,63,2
classic_baseline,21,291.0,64,28,2
classic_baseline,21,291.0,83,44,4
classic_baseline,21,291.0,55,61,2
classic_baseline,21,291.0,38,29,3
classic_baseline,21,292.0,2,7,7
classic_baseline,21,292.0,3,99,3
classic_baseline,21,292.0,25,68,3
classic_baseline,21,292.0,77,48,4
classic_baseline,21,292.0,87,94,5
classic_baseline,21,293.0,2,70,5
classic_baseline,21,293.0,61,6,3
classic_baseline,21,293.0,49,98,7
classic_baseline,21,293.0,48,89,1
classic_baseline,21,293.0,16,55,2
classic_baseline,21,294.0,89,54,2
classic_baseline,21,294.0,70,17,4
classic_baseline,21,294.0,14,56,2
classic_baseline,21,294.0,47,45,3
classic_baseline,21,294.0,24,43,2
classic_baseline,21,295.0,55,7,4
classic_baseline,21,295.0,30,29,6
classic_baseline,21,295.0,11,75,5
classic_baseline,21,295.0,1,29,2
classic_baseline,21,295.0,52,95,8
classic_baseline,21,296.0,96,68,6
classic_baseline,21,296.0,72,5,1
classic_baseline,21,296.0,1,92,4
classic_baseline,21,296.0,31,7,6
classic_baseline,21,296.0,9,7,5
classic_baseline,21,297.0,16,56,3
classic_baseline,21,297.0,23,36,3
classic_baseline,21,297.0,5,40,7
classic_baseline,21,297.0,44,77,4
classic_baseline,21,297.0,83,31,6
classic_baseline,21,298.0,37,16,3
classic_baseline,21,298.0,77,50,5
classic_baseline,21,298.0,61,84,2
classic_baseline,21,298.0,9,32,2
classic_baseline,21,298.0,69,26,5
classic_baseline,21,299.0,63,90,2
classic_baseline,21,299.0,94,45,6
classic_baseline,21,299.0,28,56,2
classic_baseline,21,299.0,91,38,2
classic_baseline,21,299.0,46,99,1
classic_baseline,21,300.0,70,37,3
classic_baseline,21,300.0,83,31,6
classic_baseline,21,300.0,67,34,3
classic_baseline,21,300.0,40,89,5
classic_baseline,21,300.0,69,64,3
classic_baseline,24,1.0,62,35,2
classic_baseline,24,1.0,10,26,1
classic_baseline,24,1.0,17,66,3
classic_baseline,24,1.0,94,70,9
classic_baseline,24,1.0,30,89,6
classic_baseline,24,2.0,56,83,1
classic_baseline,24,2.0,14,2,1
classic_baseline,24,2.0,63,4,1
classic_baseline,24,2.0,34,35,1
classic_baseline,24,2.0,75,49,4
classic_baseline,24,3.0,7,35,4
classic_baseline,24,3.0,78,49,12
classic_baseline,24,3.0,63,2,11
classic_baseline,24,3.0,48,49,5
classic_baseline,24,3.0,56,5,5
classic_baseline,24,4.0,28,26,8
classic_baseline,24,4.0,48,23,5
classic_baseline,24,4.0,84,55,4
classic_baseline,24,4.0,68,6,2
classic_baseline,24,4.0,84,39,7
classic_baseline,24,5.0,4,69,6
classic_baseline,24,5.0,97,44,1
classic_baseline,24,5.0,3,77,4
classic_baseline,24,5.0,96,43,5
classic_baseline,24,5.0,33,96,2
classic_baseline,24,6.0,75,27,6
classic_baseline,24,6.0,96,3,4
classic_baseline,24,6.0,43,92,5
classic_baseline,24,6.0,79,55,8
classic_baseline,24,6.0,54,93,9
classic_baseline,24,7.0,94,96,1
classic_baseline,24,7.0,7,13,8
classic_baseline,24,7.0,70,49,2
classic_baseline,24,7.0,92,86,9
classic_baseline,24,7.0,36,68,3
classic_baseline,24,8.0,59,54,9
classic_baseline,24,8.0,73,92,5
classic_baseline,24,8.0,72,98,3
classic_baseline,24,8.0,66,33,2
classic_baseline,24,8.0,20,48,2
