nodeA,nodeB,distance,time,link_status
9,34,109.309,63,0
9,35,90.2253,63,1
9,36,73.0023,63,1
9,37,68.515,63,1
9,38,49.6991,63,1
9,39,57.2112,63,1
9,40,160.943,63,0
9,41,159.98,63,0
9,42,157.024,63,0
9,43,131.122,63,0
9,44,122.055,63,0
9,45,89.9654,63,1
9,46,94.5202,63,1
9,47,82.7848,63,1
9,48,78.2542,63,1
9,49,67.7674,63,1
10,11,27.962,63,1
10,12,34.0819,63,1
10,13,52.5237,63,1
10,14,75.4023,63,1
10,15,106.392,63,0
10,16,138.009,63,0
10,17,138.69,63,0
10,18,160.832,63,0
10,19,190.903,63,0
10,20,39.2941,63,1
10,21,14.0964,63,1
10,22,29.6678,63,1
10,23,77.9184,63,1
10,24,73.4767,63,1
10,25,132.211,63,0
10,26,126.879,63,0
10,27,141.075,63,0
10,28,149.133,63,0
10,29,192.701,63,0
10,30,41.2272,63,1
10,31,47.4792,63,1
10,32,81.4337,63,1
10,33,65.9148,63,1
10,34,86.0746,63,1
10,35,104.13,63,0
10,36,123.02,63,0
10,37,145.254,63,0
10,38,172.987,63,0
10,39,176.419,63,0
10,40,63.1419,63,1
10,41,56.4742,63,1
10,42,78.0595,63,1
10,43,96.639,63,1
10,44,110.177,63,0
10,45,128.047,63,0
10,46,126.489,63,0
10,47,146.581,63,0
10,48,164.698,63,0
10,49,171.855,63,0
11,12,19.3786,63,1
11,13,25.9698,63,1
11,14,47.458,63,1
11,15,78.8171,63,1
11,16,111.349,63,0
11,17,112.62,63,0
11,18,134.145,63,0
11,19,163.811,63,0
11,20,38.9331,63,1
11,21,25.7582,63,1
11,22,20.4349,63,1
11,23,49.9893,63,1
11,24,45.5192,63,1
11,25,104.249,63,0
11,26,98.9652,63,1
11,27,113.487,63,0
11,28,121.719,63,0
11,29,165.016,63,0
11,30,41.0649,63,1
11,31,29.2664,63,1
11,32,59.3267,63,1
11,33,40.1984,63,1
11,34,60.458,63,1
11,35,76.8646,63,1
11,36,95.182,63,1
11,37,117.368,63,0
11,38,145.175,63,0
11,39,148.51,63,0
11,40,54.5655,63,1
11,41,48.9493,63,1
11,42,65.2779,63,1
11,43,75.1507,63,1
11,44,86.655,63,1
11,45,100.978,63,0
11,46,99.7277,63,1
11,47,119.081,63,0
11,48,136.926,63,0
11,49,143.902,63,0
12,13,24.5181,63,1
12,14,51.992,63,1
12,15,77.3799,63,1
12,16,106.35,63,0
12,17,106.27,63,0
12,18,129.046,63,0
12,19,159.656,63,0
12,20,57.5237,63,1
12,21,39.275,63,1
12,22,39.4262,63,1
12,23,52.4376,63,1
12,24,48.9904,63,1
12,25,105.785,63,0
12,26,99.4989,63,1
12,27,111.528,63,0
12,28,118.933,63,0
12,29,163.131,63,0
12,30,59.6967,63,1
12,31,47.7632,63,1
12,32,74.3366,63,1
12,33,52.5843,63,1
12,34,71.6957,63,1
12,35,83.9136,63,1
12,36,99.0732,63,1
12,37,120.448,63,0
12,38,144.204,63,0
12,39,148.398,63,0
12,40,73.9001,63,1
12,41,68.3275,63,1
12,42,84.0058,63,1
12,43,90.0953,63,1
12,44,99.5785,63,1
12,45,107.993,63,0
12,46,107.556,63,0
12,47,124.361,63,0
12,48,140.643,63,0
12,49,145.656,63,0
13,14,27.6998,63,1
13,15,54.1774,63,1
13,16,85.6069,63,1
13,17,86.6858,63,1
13,18,108.428,63,0
13,19,138.384,63,0
13,20,60.476,63,1
13,21,51.6994,63,1
13,22,42.5308,63,1
13,23,27.9219,63,1
13,24,24.5489,63,1
13,25,81.6369,63,1
13,26,75.617,63,1
13,27,88.7783,63,1
13,28,96.6802,63,1
13,29,140.472,63,0
13,30,62.3713,63,1
13,31,40.5112,63,1
13,32,56.782,63,1
13,33,33.6238,63,1
13,34,50.1705,63,1
13,35,59.8294,63,1
13,36,74.5649,63,1
13,37,96.0384,63,1
13,38,121.057,63,0
13,39,124.894,63,0
13,40,68.6495,63,1
13,41,64.6984,63,1
13,42,74.1466,63,1
13,43,71.7285,63,1
13,44,78.671,63,1
13,45,83.7495,63,1
13,46,83.5282,63,1
13,47,99.8551,63,1
13,48,116.183,63,0
13,49,121.545,63,0
14,15,34.5762,63,1
14,16,69.741,63,1
14,17,73.1087,63,1
14,18,91.717,63,1
14,19,119.602,63,0
14,20,69.9317,63,1
14,21,70.5306,63,1
14,22,55.926,63,1
14,23,5.72332,63,1
14,24,3.70354,63,1
14,25,56.9189,63,1
14,26,52.0689,63,1
14,27,68.1023,63,1
14,28,76.9202,63,1
14,29,118.84,63,0
14,30,71.253,63,1
14,31,44.1496,63,1
14,32,40.5191,63,1
14,33,21.9436,63,1
14,34,27.3136,63,1
14,35,32.1652,63,1
14,36,47.9073,63,1
14,37,69.9664,63,1
14,38,98.5906,63,1
14,39,101.489,63,0
14,40,67.9131,63,1
14,41,66.4881,63,1
14,42,66.8344,63,1
14,43,52.3058,63,1
14,44,54.8897,63,1
14,45,56.0551,63,1
14,46,55.8637,63,1
14,47,72.5926,63,1
14,48,89.7173,63,1
14,49,96.4542,63,1
15,16,35.3704,63,1
15,17,39.5658,63,1
15,18,57.1408,63,1
15,19,85.4386,63,1
15,20,104.507,63,0
15,21,103.517,63,0
15,22,90.0483,63,1
15,23,30.0152,63,1
15,24,34.8303,63,1
15,25,30.4299,63,1
15,26,23.0716,63,1
15,27,34.6859,63,1
15,28,42.9768,63,1
15,29,86.3294,63,1
15,30,105.827,63,0
15,31,78.668,63,1
15,32,67.6026,63,1
15,33,55.2553,63,1
15,34,50.2318,63,1
15,35,35.1574,63,1
15,36,30.6977,63,1
15,37,46.7719,63,1
15,38,66.9179,63,1
15,39,71.0251,63,1
15,40,101.056,63,0
15,41,100.315,63,0
15,42,97.2993,63,1
15,43,73.8847,63,1
15,44,68.3933,63,1
15,45,47.8556,63,1
15,46,50.6384,63,1
15,47,55.4519,63,1
15,48,66.9614,63,1
15,49,69.2105,63,1
16,17,7.97801,63,1
16,18,22.825,63,1
16,19,53.3495,63,1
16,20,139.538,63,0
16,21,136.759,63,0
16,22,124.419,63,0
16,23,64.8343,63,1
16,24,69.6087,63,1
16,25,36.4031,63,1
16,26,31.3949,63,1
16,27,18.02,63,1
16,28,17.623,63,1
16,29,59.5091,63,1
16,30,140.924,63,0
16,31,113.891,63,0
16,32,101.658,63,0
16,33,90.6233,63,1
16,34,84.0267,63,1
16,35,64.8878,63,1
16,36,48.6352,63,1
16,37,48.5478,63,1
16,38,44.5991,63,1
16,39,51.2185,63,1
16,40,136.339,63,0
16,41,135.682,63,0
16,42,131.879,63,0
16,43,105.755,63,0
16,44,97.0007,63,1
16,45,66.3552,63,1
16,46,70.7074,63,1
16,47,62.406,63,1
16,48,62.9361,63,1
16,49,56.8,63,1
17,18,23.6486,63,1
17,19,54.7025,63,1
17,20,142.402,63,0
17,21,138.246,63,0
17,22,126.692,63,0
17,23,67.9177,63,1
17,24,72.5975,63,1
17,25,44.2006,63,1
17,26,38.8305,63,1
17,27,25.924,63,1
17,28,24.3074,63,1
17,29,63.227,63,1
17,30,143.875,63,0
17,31,117.116,63,0
17,32,106.867,63,0
17,33,94.5001,63,1
17,34,89.3162,63,1
17,35,71.1327,63,1
17,36,55.9861,63,1
17,37,56.5218,63,1
17,38,50.1507,63,1
17,39,57.1196,63,1
17,40,140.481,63,0
17,41,139.491,63,0
17,42,136.805,63,0
17,43,111.771,63,0
17,44,103.689,63,0
17,45,73.9277,63,1
17,46,78.2034,63,1
17,47,70.3812,63,1
17,48,70.6054,63,1
17,49,63.7811,63,1
18,19,31.0736,63,1
18,20,161.646,63,0
18,21,159.506,63,0
18,22,146.902,63,0
18,23,87.0411,63,1
18,24,91.8467,63,1
18,25,48.4264,63,1
18,26,46.6236,63,1
18,27,27.7224,63,1
18,28,19.0544,63,1
18,29,40.9047,63,1
18,30,162.966,63,0
18,31,135.779,63,0
18,32,121.049,63,0
18,33,112.002,63,0
18,34,103.456,63,0
18,35,82.5354,63,1
18,36,62.8496,63,1
18,37,54.3788,63,1
18,38,32.5322,63,1
18,39,40.0435,63,1
18,40,157.194,63,0
18,41,156.939,63,0
18,42,151.574,63,0
18,43,123.303,63,0
18,44,112.579,63,0
18,45,78.2739,63,1
18,46,83.0027,63,1
18,47,68.5055,63,1
18,48,61.9451,63,1
18,49,50.7568,63,1
19,20,189.214,63,0
19,21,188.852,63,0
19,22,175.419,63,0
19,23,115.39,63,0
19,24,120.196,63,0
19,25,68.6004,63,1
19,26,69.8361,63,1
19,27,51.7212,63,1
19,28,42.6974,63,1
19,29,19.4665,63,1
19,30,190.385,63,0
19,31,163.056,63,0
19,32,144.56,63,0
19,33,138.628,63,0
19,34,127.422,63,0
19,35,105.042,63,0
19,36,83.1067,63,1
19,37,67.2739,63,1
19,38,30.5795,63,1
19,39,35.1483,63,1
19,40,182.454,63,0
19,41,182.894,63,0
19,42,175.04,63,0
19,43,144.232,63,0
19,44,131.266,63,0
19,45,94.5635,63,1
19,46,99.3283,63,1
19,47,79.2442,63,1
19,48,65.0708,63,1
19,49,49.7533,63,1
20,21,25.2123,63,1
20,22,18.6041,63,1
20,23,74.7041,63,1
20,24,69.9356,63,1
20,25,123.547,63,0
20,26,120.216,63,0
20,27,137.515,63,0
20,28,146.53,63,0
20,29,187.003,63,0
20,30,2.18706,63,1
20,31,26.2348,63,1
20,32,55.433,63,1
20,33,51.0094,63,1
20,34,67.0584,63,1
20,35,89.3095,63,1
20,36,111.277,63,0
20,37,133.185,63,0
20,38,166.361,63,0
20,39,168.207,63,0
20,40,25.0563,63,1
20,41,18.4789,63,1
20,42,41.4243,63,1
20,43,67.8534,63,1
20,44,83.8531,63,1
20,45,110.639,63,0
20,46,107.819,63,0
20,47,130.738,63,0
20,48,150.498,63,0
20,49,160.655,63,0
21,22,17.8908,63,1
21,23,73.9268,63,1
21,24,69.2204,63,1
21,25,127.295,63,0
21,26,122.596,63,0
21,27,138.025,63,0
21,28,146.492,63,0
21,29,189.239,63,0
21,30,27.1717,63,1
21,31,36.2093,63,1
21,32,70.3591,63,1
21,33,57.5574,63,1
21,34,77.0947,63,1
21,35,96.8009,63,1
21,36,116.96,63,0
21,37,139.3,63,0
21,38,169.095,63,0
21,39,171.996,63,0
21,40,49.1717,63,1
21,41,42.4875,63,1
21,42,64.4069,63,1
21,43,85.0351,63,1
21,44,99.4015,63,1
21,45,120.18,63,0
21,46,118.203,63,0
21,47,139.381,63,0
21,48,158.166,63,0
21,49,166.379,63,0
22,23,60.0422,63,1
22,24,55.2305,63,1
22,25,111.865,63,0
22,26,107.691,63,0
22,27,124.02,63,0
22,28,132.781,63,0
22,29,174.62,63,0
22,30,20.6985,63,1
22,31,18.3245,63,1
22,32,52.4928,63,1
22,33,40.5267,63,1
22,34,59.5655,63,1
22,35,79.97,63,1
22,36,100.789,63,0
22,37,123.084,63,0
22,38,154.218,63,0
22,39,156.705,63,0
22,40,36.1407,63,1
22,41,29.918,63,1
22,42,49.3949,63,1
22,43,67.3144,63,1
22,44,81.5186,63,1
22,45,102.965,63,0
22,46,100.81,63,0
22,47,122.438,63,0
22,48,141.534,63,0
22,49,150.372,63,0
23,24,4.8152,63,1
23,25,54.3865,63,1
23,26,48.9777,63,1
23,27,64.1615,63,1
23,28,72.7937,63,1
23,29,115.327,63,0
23,30,76.0984,63,1
23,31,49.1997,63,1
23,32,46.0069,63,1
23,33,27.6075,63,1
23,34,32.0251,63,1
23,35,33.4122,63,1
23,36,46.6468,63,1
23,37,68.2617,63,1
23,38,95.2907,63,1
23,39,98.5225,63,1
23,40,73.4818,63,1
23,41,71.9093,63,1
23,42,72.5576,63,1
23,43,57.2958,63,1
23,44,58.8243,63,1
23,45,56.5757,63,1
23,46,56.8678,63,1
23,47,71.9909,63,1
23,48,88.3189,63,1
23,49,94.2097,63,1
24,25,58.7379,63,1
24,26,53.5255,63,1
24,27,68.9296,63,1
24,28,77.5888,63,1
24,29,120.019,63,0
24,30,71.3465,63,1
24,31,44.5325,63,1
24,32,43.4568,63,1
24,33,23.6954,63,1
24,34,30.8424,63,1
24,35,35.5395,63,1
24,36,50.3958,63,1
24,37,72.2609,63,1
24,38,99.924,63,1
24,39,103.055,63,0
24,40,69.2329,63,1
24,41,67.4701,63,1
24,42,68.9588,63,1
24,43,55.662,63,1
24,44,58.5597,63,1
24,45,59.2601,63,1
24,46,59.2122,63,1
24,47,75.402,63,1
24,48,92.178,63,1
24,49,98.4679,63,1
25,26,7.85532,63,1
25,27,20.9987,63,1
25,28,29.4134,63,1
25,29,63.5881,63,1
25,30,124.476,63,0
25,31,97.3697,63,1
25,32,76.0471,63,1
25,33,72.5548,63,1
25,34,59.1592,63,1
25,35,36.4954,63,1
25,36,14.7145,63,1
25,37,16.5773,63,1
25,38,42.8702,63,1
25,39,44.8443,63,1
25,40,114.464,63,0
25,41,115.395,63,0
25,42,106.465,63,0
25,43,75.9819,63,1
25,44,64.2902,63,1
25,45,30.3797,63,1
25,46,34.9609,63,1
25,47,27.8118,63,1
25,48,36.5463,63,1
25,49,39.9088,63,1
26,27,19.0468,63,1
26,28,28.2844,63,1
26,29,66.952,63,1
26,30,121.258,63,0
26,31,93.9807,63,1
26,32,75.1091,63,1
26,33,69.2727,63,1
26,34,57.7396,63,1
26,35,36.0182,63,1
26,36,17.2509,63,1
26,37,24.406,63,1
26,38,46.5458,63,1
26,39,49.545,63,1
26,40,112.621,63,0
26,41,113.109,63,0
26,42,105.683,63,0
26,43,76.6812,63,1
26,44,66.3859,63,1
26,45,35.1313,63,1
26,46,39.3729,63,1
26,47,35.3685,63,1
26,48,44.1717,63,1
26,49,46.318,63,1
27,28,9.30253,63,1
27,29,51.6987,63,1
27,30,138.672,63,0
27,31,111.342,63,0
27,32,94.0412,63,1
27,33,86.9162,63,1
27,34,76.5792,63,1
27,35,55.0647,63,1
27,36,35.1728,63,1
27,37,30.7675,63,1
27,38,32.9287,63,1
27,39,38.1008,63,1
27,40,131.127,63,0
27,41,131.34,63,0
27,42,124.618,63,0
27,43,95.6726,63,1
27,44,84.8847,63,1
27,45,51.2999,63,1
27,46,55.929,63,1
27,47,44.8468,63,1
27,48,45.1366,63,1
27,49,40.5691,63,1
28,29,44.3409,63,1
28,30,147.716,63,0
28,31,120.393,63,0
28,32,103.335,63,0
28,33,96.0538,63,1
28,34,85.8806,63,1
28,35,64.2897,63,1
28,36,43.9432,63,1
28,37,36.2339,63,1
28,38,27.4038,63,1
28,39,33.7239,63,1
28,40,140.404,63,0
28,41,140.571,63,0
28,42,133.912,63,0
28,43,104.784,63,0
28,44,93.659,63,1
28,45,59.2402,63,1
28,46,63.9595,63,1
28,47,50.4997,63,1
28,48,47.1626,63,1
28,49,39.4745,63,1
29,30,187.979,63,0
29,31,160.783,63,0
29,32,138.826,63,0
29,33,135.995,63,0
29,34,122.447,63,0
29,35,99.53,63,1
29,36,76.9888,63,1
29,37,57.7172,63,1
29,38,20.7446,63,1
29,39,21.1969,63,1
29,40,177.772,63,0
29,41,178.911,63,0
29,42,168.802,63,0
29,43,136.453,63,0
29,44,122.185,63,0
29,45,85.1602,63,1
29,46,89.7336,63,1
29,47,67.4806,63,1
29,48,50.4928,63,1
29,49,34.8095,63,1
30,31,27.3303,63,1
30,32,55.5172,63,1
30,33,51.9979,63,1
30,34,67.6053,63,1
30,35,90.0008,63,1
30,36,112.068,63,0
30,37,133.9,63,0
30,38,167.316,63,0
30,39,169.075,63,0
30,40,23.7547,63,1
30,41,17.309,63,1
30,42,40.3123,63,1
30,43,67.5787,63,1
30,44,83.7247,63,1
30,45,111.082,63,0
30,46,108.187,63,0
30,47,131.23,63,0
30,48,151.052,63,0
30,49,161.369,63,0
31,32,34.1765,63,1
31,33,24.8154,63,1
31,34,42.1619,63,1
31,35,63.665,63,1
31,36,85.3218,63,1
31,37,107.386,63,0
31,38,140.156,63,0
31,39,142.089,63,0
31,40,28.167,63,1
31,41,24.3623,63,1
31,42,36.2449,63,1
31,43,49.1666,63,1
31,44,63.1942,63,1
31,45,85.8701,63,1
31,46,83.4333,63,1
31,47,105.689,63,0
31,48,125.169,63,0
31,49,134.835,63,0
32,33,23.1753,63,1
32,34,17.646,63,1
32,35,39.5519,63,1
32,36,61.9199,63,1
32,37,82.0533,63,1
32,38,118.152,63,0
32,39,118.622,63,0
32,40,39.5148,63,1
32,41,41.9976,63,1
32,42,30.5775,63,1
32,43,15.8511,63,1
32,44,29.0831,63,1
32,45,56.8916,63,1
32,46,53.4934,63,1
32,47,77.1949,63,1
32,48,97.3534,63,1
32,49,109.114,63,0
33,34,20.3013,63,1
33,35,39.4466,63,1
33,36,60.6384,63,1
33,37,82.8162,63,1
33,38,115.353,63,0
33,39,117.281,63,0
33,40,46.075,63,1
33,41,45.0596,63,1
33,42,45.3521,63,1
33,43,38.2275,63,1
33,44,47.0838,63,1
33,45,62.6239,63,1
33,46,60.7432,63,1
33,47,81.9281,63,1
33,48,101.028,63,0
33,49,110.218,63,0
34,35,22.9566,63,1
34,36,45.4976,63,1
34,37,66.6489,63,1
34,38,101.711,63,0
34,39,102.655,63,0
34,40,55.3366,63,1
34,41,56.6285,63,1
34,42,48.1179,63,1
34,43,25.42,63,1
34,44,28.5289,63,1
34,45,43.7332,63,1
34,46,41.2966,63,1
34,47,63.7032,63,1
34,48,83.4483,63,1
34,49,94.0521,63,1
35,36,22.5501,63,1
35,37,43.9065,63,1
35,38,78.8043,63,1
35,39,79.7013,63,1
35,40,78.244,63,1
35,41,79.5723,63,1
35,42,69.9986,63,1
35,43,40.9517,63,1
35,44,33.2864,63,1
35,45,24.215,63,1
35,46,23.7005,63,1
35,47,42.5893,63,1
35,48,61.5942,63,1
35,49,71.3718,63,1
36,37,22.34,63,1
36,38,56.2734,63,1
36,39,57.2064,63,1
36,40,100.792,63,0
36,41,102.082,63,0
36,42,92.1625,63,1
36,43,61.2868,63,1
36,44,49.7309,63,1
36,45,18.463,63,1
36,46,22.3664,63,1
36,47,25.9559,63,1
36,48,41.8105,63,1
36,49,49.5999,63,1
37,38,37.7108,63,1
37,39,36.868,63,1
37,40,121.448,63,0
37,41,123.2,63,0
37,42,111.516,63,0
37,43,78.7668,63,1
37,44,64.5768,63,1
37,45,27.5532,63,1
37,46,32.2332,63,1
37,47,14.2698,63,1
37,48,20.3884,63,1
37,49,27.4709,63,1
38,39,7.51214,63,1
38,40,157.041,63,0
38,41,158.167,63,0
38,42,148.215,63,0
38,43,116.149,63,0
38,44,102.275,63,0
38,45,65.2634,63,1
38,46,69.9376,63,1
38,47,48.8467,63,1
38,48,34.8738,63,1
38,49,20.3596,63,1
39,40,157.836,63,0
39,41,159.272,63,0
39,42,148.32,63,0
39,43,115.615,63,0
39,44,101.116,63,0
39,45,64.1319,63,1
39,46,68.6557,63,1
39,47,46.2915,63,1
39,48,30.0915,63,1
39,49,14.6074,63,1
40,41,6.69386,63,1
40,42,16.794,63,1
40,43,47.9575,63,1
40,44,64.7605,63,1
40,45,96.3501,63,1
40,46,92.8132,63,1
40,47,116.639,63,0
40,48,136.824,63,0
40,49,148.599,63,0
41,42,23.0034,63,1
41,43,52.0914,63,1
41,44,68.7043,63,1
41,45,98.8055,63,1
41,46,95.4855,63,1
41,47,119.108,63,0
41,48,139.213,63,0
41,49,150.519,63,0
42,43,34.2661,63,1
42,44,50.9876,63,1
42,45,85.1786,63,1
42,46,81.2247,63,1
42,47,105.209,63,0
42,48,125.406,63,0
42,49,138.092,63,0
43,44,16.8519,63,1
43,45,51.6986,63,1
43,46,47.4844,63,1
43,47,71.3787,63,1
43,48,91.4964,63,1
43,49,104.673,63,0
44,45,37.0377,63,1
44,46,32.4606,63,1
44,47,55.8199,63,1
44,48,75.6939,63,1
44,49,89.4578,63,1
45,46,4.8023,63,1
45,47,20.3053,63,1
45,48,40.4744,63,1
45,49,52.9947,63,1
46,47,23.9853,63,1
46,48,44.1936,63,1
46,49,57.2188,63,1
47,48,20.2179,63,1
47,49,33.7266,63,1
48,49,15.6961,63,1
0,1,20.8479,64,1
0,2,34.2988,64,1
0,3,41.5307,64,1
0,4,85.0447,64,1
0,5,105.608,64,0
0,6,101.609,64,0
0,7,137.616,64,0
0,8,141.855,64,0
0,9,156.083,64,0
0,10,9.90478,64,1
0,11,23.4212,64,1
0,12,34.9729,64,1
0,13,50.064,64,1
0,14,69.584,64,1
0,15,100.445,64,0
0,16,135.367,64,0
0,17,135.941,64,0
0,18,156.566,64,0
0,19,186.024,64,0
0,20,27.9171,64,1
0,21,1.9601,64,1
0,22,18.1698,64,1
0,23,72.719,64,1
0,24,68.6159,64,1
0,25,125.384,64,0
0,26,120.725,64,0
0,27,135.775,64,0
0,28,145.215,64,0
0,29,186.336,64,0
0,30,29.7455,64,1
0,31,36.6164,64,1
0,32,71.3428,64,1
0,33,59.1377,64,1
0,34,78.7778,64,1
0,35,96.6594,64,1
0,36,116.814,64,0
0,37,138.51,64,0
0,38,168.42,64,0
0,39,171.471,64,0
0,40,53.2457,64,1
0,41,47.7396,64,1
0,42,69.4016,64,1
0,43,86.0629,64,1
0,44,101.814,64,0
0,45,121.671,64,0
0,46,118.089,64,0
0,47,140.688,64,0
0,48,157.841,64,0
0,49,163.994,64,0
1,2,25.6964,64,1
1,3,33.7009,64,1
1,4,78.6807,64,1
1,5,100.879,64,0
1,6,95.703,64,1
1,7,132.097,64,0
1,8,138.097,64,0
1,9,150.422,64,0
1,10,13.2268,64,1
1,11,27.5793,64,1
1,12,23.5478,64,1
1,13,48.2936,64,1
1,14,72.5722,64,1
1,15,99.7746,64,1
1,16,132.011,64,0
1,17,131.468,64,0
1,18,152.84,64,0
1,19,183.495,64,0
1,20,48.6525,64,1
1,21,22.8021,64,1
1,22,35.0656,64,1
1,23,74.8622,64,1
1,24,71.1008,64,1
1,25,127.918,64,0
1,26,122.08,64,0
1,27,135.236,64,0
1,28,143.698,64,0
1,29,185.851,64,0
1,30,50.4598,64,1
1,31,51.2995,64,1
1,32,84.9383,64,1
1,33,68.7907,64,1
1,34,88.6347,64,1
1,35,102.888,64,0
1,36,121.214,64,0
1,37,142.054,64,0
1,38,168.607,64,0
1,39,172.689,64,0
1,40,72.5804,64,1
1,41,67.618,64,1
1,42,88.0317,64,1
1,43,100.305,64,0
1,44,114.229,64,0
1,45,128.681,64,0
1,46,125.79,64,0
1,47,146.319,64,0
1,48,162.23,64,0
1,49,166.775,64,0
2,3,8.06678,64,1
2,4,53.2147,64,1
2,5,75.2315,64,1
2,6,70.2111,64,1
2,7,106.616,64,0
2,8,112.416,64,0
2,9,124.998,64,0
2,10,33.7148,64,1
2,11,17.6895,64,1
2,12,4.5776,64,1
2,13,23.7282,64,1
2,14,49.4149,64,1
2,15,74.4573,64,1
2,16,106.316,64,0
2,17,105.835,64,0
2,18,127.165,64,0
2,19,157.801,64,0
2,20,54.9639,64,1
2,21,35.7419,64,1
2,22,35.7726,64,1
2,23,51.1024,64,1
2,24,47.6906,64,1
2,25,103.46,64,0
2,26,97.2128,64,1
2,27,109.796,64,0
2,28,118.09,64,0
2,29,160.331,64,0
2,30,56.3796,64,1
2,31,43.5908,64,1
2,32,71.4574,64,1
2,33,51.793,64,1
2,34,70.4378,64,1
2,35,80.9379,64,1
2,36,97.7425,64,1
2,37,117.938,64,0
2,38,143.237,64,0
2,39,147.563,64,0
2,40,70.7657,64,1
2,41,67.9117,64,1
2,42,83.2526,64,1
2,43,86.8664,64,1
2,44,97.8485,64,1
2,45,106.792,64,0
2,46,104.473,64,0
2,47,123.289,64,0
2,48,138.388,64,0
2,49,142.192,64,0
3,4,45.15,64,1
3,5,67.1877,64,1
3,6,62.1445,64,1
3,7,98.5497,64,1
3,8,104.396,64,0
3,9,116.932,64,0
3,10,41.6289,64,1
3,11,21.9879,64,1
3,12,10.7973,64,1
3,13,17.4964,64,1
3,14,43.5142,64,1
3,15,66.9122,64,1
3,16,98.3254,64,1
3,17,97.7864,64,1
3,18,119.139,64,0
3,19,149.836,64,0
3,20,60.0499,64,1
3,21,42.8394,64,1
3,22,40.5106,64,1
3,23,44.7828,64,1
3,24,41.6567,64,1
3,25,96.4188,64,1
3,26,89.9384,64,1
3,27,102.116,64,0
3,28,110.26,64,0
3,29,152.569,64,0
3,30,61.3276,64,1
3,31,45.199,64,1
3,32,69.7978,64,1
3,33,49.1639,64,1
3,34,66.7776,64,1
3,35,75.3377,64,1
3,36,91.2593,64,1
3,37,111.056,64,0
3,38,135.592,64,0
3,39,140.077,64,0
3,40,73.201,64,1
3,41,71.0428,64,1
3,42,84.4839,64,1
3,43,84.9437,64,1
3,44,94.6094,64,1
3,45,101.062,64,0
3,46,99.0253,64,1
3,47,116.95,64,0
3,48,131.614,64,0
3,49,135.023,64,0
4,5,22.7728,64,1
4,6,17.0232,64,1
4,7,53.4205,64,1
4,8,59.9803,64,1
4,9,71.7834,64,1
4,10,86.5329,64,1
4,11,62.2616,64,1
4,12,55.1826,64,1
4,13,36.0484,64,1
4,14,36.0179,64,1
4,15,31.087,64,1
4,16,54.3343,64,1
4,17,53.0014,64,1
4,18,74.5931,64,1
4,19,105.814,64,0
4,20,96.8479,64,1
4,21,86.0197,64,1
4,22,78.3167,64,1
4,23,32.9064,64,1
4,24,34.4426,64,1
4,25,62.7008,64,1
4,26,54.4306,64,1
4,27,61.6052,64,1
4,28,67.9366,64,1
4,29,110.381,64,0
4,30,97.5932,64,1
4,31,73.0735,64,1
4,32,78.1941,64,1
4,33,58.6439,64,1
4,34,64.6977,64,1
4,35,57.488,64,1
4,36,63.2315,64,1
4,37,77.7822,64,1
4,38,94.6476,64,1
4,39,100.46,64,0
4,40,99.3645,64,1
4,41,100.123,64,0
4,42,104.296,64,0
4,43,89.1786,64,1
4,44,89.7715,64,1
4,45,78.1845,64,1
4,46,78.5519,64,1
4,47,87.8787,64,1
4,48,98.2443,64,1
4,49,98.2557,64,1
5,6,7.48355,64,1
5,7,32.0624,64,1
5,8,37.3056,64,1
5,9,50.5058,64,1
5,10,107.982,64,0
5,11,82.326,64,1
5,12,77.522,64,1
5,13,55.5876,64,1
5,14,45.3521,64,1
5,15,20.2025,64,1
5,16,31.562,64,1
5,17,30.6112,64,1
5,18,51.9996,64,1
5,19,83.0704,64,1
5,20,114.19,64,0
5,21,106.4,64,0
5,22,96.7831,64,1
5,23,41.3594,64,1
5,24,44.689,64,1
5,25,46.2995,64,1
5,26,37.5092,64,1
5,27,40.2841,64,1
5,28,45.5248,64,1
5,29,87.8114,64,1
5,30,114.689,64,0
5,31,88.4203,64,1
5,32,85.0865,64,1
5,33,68.9755,64,1
5,34,68.4781,64,1
5,35,53.4947,64,1
5,36,51.0586,64,1
5,37,60.5349,64,1
5,38,72.5596,64,1
5,39,78.8849,64,1
5,40,112.199,64,0
5,41,114.14,64,0
5,42,114.099,64,0
5,43,92.9157,64,1
5,44,88.7984,64,1
5,45,67.7932,64,1
5,46,69.6574,64,1
5,47,72.7504,64,1
5,48,80.0358,64,1
5,49,78.1371,64,1
6,7,36.4064,64,1
6,8,43.3012,64,1
6,9,54.799,64,1
6,10,103.416,64,0
6,11,78.5631,64,1
6,12,72.2049,64,1
6,13,51.955,64,1
6,14,45.3294,64,1
6,15,25.3175,64,1
6,16,38.0075,64,1
6,17,36.1159,64,1
6,18,57.7827,64,1
6,19,89.1912,64,1
6,20,111.834,64,0
6,21,102.509,64,0
6,22,93.8632,64,1
6,23,41.4925,64,1
6,24,44.3426,64,1
6,25,53.4055,64,1
6,26,44.6408,64,1
6,27,47.7113,64,1
6,28,52.5871,64,1
6,29,94.6606,64,1
6,30,112.444,64,0
6,31,86.8144,64,1
6,32,86.474,64,1
6,33,69.0591,64,1
6,34,70.686,64,1
6,35,57.7631,64,1
6,36,57.3735,64,1
6,37,67.8187,64,1
6,38,79.7396,64,1
